sys_loc_code,Hex,WellName,LithID,NewPick,Formation,Z,Omit,Reviewed,PickDate,PickedBy
PK_9200878,#FFFFCC,PK_9200878,34214.0,No,AFB1,332.0,0.0,0.0,1/11/2008,Golder
PK_6501775,#C1E1C1,PK_6501775,32451.0,No,ATC1,311.53,0.0,0.0,1/11/2008,Golder
PK_6501775,#FFFF8F,PK_6501775,32452.0,No,AFD1,277.33,0.0,0.0,1/11/2008,Golder
PK_6503667,#988558,PK_6503667,32840.0,No,ATE1,297.03,0.0,0.0,10/23/2012,AQR
PK_6503667,#e5ccc9,PK_6503667,32839.0,No,ATB1,308.72,0.0,0.0,10/23/2012,AQR
PK_6503370,#FFFF99,PK_6503370,32756.0,No,AFB3,330.96,0.0,0.0,10/23/2012,AQR
PK_6503370,#C1E1C1,PK_6503370,32757.0,No,ATC1,328.21,0.0,0.0,10/23/2012,AQR
PK_6503370,#808000,PK_6503370,32754.0,No,ATB3,332.48,0.0,0.0,10/23/2012,AQR
PK_6503370,#e5ccc9,PK_6503370,32755.0,No,ATB1,332.18,0.0,0.0,10/23/2012,AQR
PK_6503202,#988558,PK_6503202,32705.0,No,ATE1,297.63,0.0,0.0,10/23/2012,AQR
PK_6503202,#FFFF8F,PK_6503202,32704.0,No,AFD1,297.94,0.0,0.0,10/23/2012,AQR
PK_6503202,#e5ccc9,PK_6503202,32703.0,No,ATB1,311.22,0.0,0.0,10/23/2012,AQR
PK_6504636,#FFFF8F,PK_6504636,33086.0,No,AFD1,281.07,0.0,0.0,1/11/2008,Golder
PK_6504636,#C1E1C1,PK_6504636,33085.0,No,ATC1,305.16,0.0,0.0,1/11/2008,Golder
PK_6503439,#808000,PK_6503439,32768.0,No,ATB3,314.59,0.0,0.0,10/23/2012,AQR
PK_6503439,#C1E1C1,PK_6503439,32769.0,No,ATC1,312.15,0.0,0.0,10/23/2012,AQR
9200585,#e5ccc9,WM4,20542.0,No,ATB1,318.38,0.0,0.0,10/23/2012,AQR
9200037,#e5ccc9,WM1,16873.0,No,ATB1,317.72,0.0,0.0,10/23/2012,AQR
PK_9200627,#e5ccc9,PK_9200627,34086.0,No,ATB1,305.44,0.0,0.0,10/23/2012,AQR
PK_9200627,#988558,PK_9200627,34087.0,No,ATE1,292.78,0.0,0.0,10/23/2012,AQR
PK_6503521,#808000,PK_6503521,32788.0,No,ATB3,339.7,0.0,0.0,10/23/2012,AQR
PK_6503521,#988558,PK_6503521,32792.0,No,ATE1,316.53,0.0,0.0,10/23/2012,AQR
PK_6503521,#FFFF8F,PK_6503521,32791.0,No,AFD1,321.41,0.0,0.0,10/23/2012,AQR
PK_6503521,#C1E1C1,PK_6503521,32790.0,No,ATC1,331.16,0.0,0.0,10/23/2012,AQR
PK_6503521,#e5ccc9,PK_6503521,32787.0,No,ATB1,340.0,0.0,0.0,10/23/2012,AQR
PK_6503521,#FFFF99,PK_6503521,32789.0,No,AFB3,333.6,0.0,0.0,10/23/2012,AQR
PK_6505305,#C1E1C1,PK_6505305,33250.0,No,ATC1,324.53,0.0,0.0,10/23/2012,AQR
PK_6505305,#808000,PK_6505305,33249.0,No,ATB3,330.36,0.0,0.0,10/23/2012,AQR
PK_6505305,#988558,PK_6505305,33251.0,No,ATE1,311.29,0.0,0.0,10/23/2012,AQR
PK_6505305,#e5ccc9,PK_6505305,33248.0,No,ATB1,333.67,0.0,0.0,10/23/2012,AQR
9200555,#FFFF8F,K-103-82,20357.0,No,AFD1,286.94,0.0,0.0,1/8/2009,Stantec
9200555,#FFFFCC,K-103-82,20284.0,No,AFB1,327.48,0.0,0.0,1/8/2009,Stantec
9200555,#c08081,K-103-82,20300.0,No,ATB2,318.64,0.0,0.0,1/8/2009,Stantec
9200555,#808000,K-103-82,-999.0,No,ATB3,308.27,0.0,0.0,1/8/2009,Stantec
9200555,#988558,K-103-82,20370.0,No,ATE1,280.54,0.0,0.0,1/8/2009,Stantec
9200555,#C1E1C1,K-103-82,20320.0,No,ATC1,304.46,0.0,0.0,1/8/2009,Stantec
9200555,#CCCC00,K-103-82,20308.0,No,AFB2,315.59,0.0,0.0,1/8/2009,Stantec
1000938,#e5ccc9,WM2,4172.0,No,ATB1,317.87,0.0,0.0,10/23/2012,AQR
9203291A,#CCCC00,K-GB-BMW215-06-A,-999.0,No,AFB2,312.089,0.0,0.0,1/9/2008,Golder
9203291A,#988558,K-GB-BMW215-06-A,24017.0,No,ATE1,280.759,0.0,0.0,1/9/2008,Golder
9203291A,#C1E1C1,K-GB-BMW215-06-A,24014.0,No,ATC1,305.059,0.0,0.0,1/9/2008,Golder
9203291A,#FFFF8F,K-GB-BMW215-06-A,-999.0,No,AFD1,298.099,0.0,0.0,1/9/2008,Golder
9203291A,#FFFF00,K-GB-BMW215-06-A,24018.0,No,AFF1,277.159,0.0,0.0,1/9/2008,Golder
9203291A,#c08081,K-GB-BMW215-06-A,24013.0,No,ATB2,323.259,0.0,0.0,1/9/2008,Golder
9203291A,#FFFFCC,K-GB-BMW215-06-A,24011.0,No,AFB1,329.959,0.0,0.0,1/9/2008,Golder
9203291A,#808000,K-GB-BMW215-06-A,-999.0,No,ATB3,307.449,0.0,0.0,1/9/2008,Golder
1000939,#e5ccc9,WM3,4176.0,No,ATB1,317.93,0.0,0.0,10/23/2012,AQR
PK_6500055,#C1E1C1,PK_6500055,32076.0,No,ATC1,297.18,0.0,0.0,1/11/2008,Golder
PK_6500055,#FFFF8F,PK_6500055,32077.0,No,AFD1,282.51,0.0,0.0,1/11/2008,Golder
1000439A,#FFFFCC,K-PY-OW11-96-A,2002.0,No,AFB1,325.69,0.0,0.0,1/8/2009,Stantec
1000439A,#CCCC00,K-PY-OW11-96-A,2004.0,No,AFB2,309.84,0.0,0.0,1/8/2009,Stantec
1000439A,#e5ccc9,K-PY-OW11-96-A,2001.0,No,ATB1,329.35,0.0,0.0,1/8/2009,Stantec
1000439A,#988558,K-PY-OW11-96-A,2010.0,No,ATE1,269.06,0.0,0.0,1/8/2009,Stantec
1000439A,#808000,K-PY-OW11-96-A,2005.0,No,ATB3,296.12,0.0,0.0,1/8/2009,Stantec
1000439A,#FFFF00,K-PY-OW11-96-A,2011.0,No,AFF1,265.84,0.0,0.0,1/8/2009,Stantec
1000439A,#FFFF8F,K-PY-OW11-96-A,2007.0,No,AFD1,288.19,0.0,0.0,1/8/2009,Stantec
1000439A,#C1E1C1,K-PY-OW11-96-A,2006.0,No,ATC1,292.39,0.0,0.0,1/8/2009,Stantec
1000439A,#c08081,K-PY-OW11-96-A,2003.0,No,ATB2,323.25,0.0,0.0,1/8/2009,Stantec
PK_6502721,#e5ccc9,PK_6502721,32578.0,No,ATB1,328.93,0.0,0.0,10/23/2012,AQR
PK_6502721,#988558,PK_6502721,32580.0,No,ATE1,310.03,0.0,0.0,10/23/2012,AQR
PK_6502721,#C1E1C1,PK_6502721,32579.0,No,ATC1,319.17,0.0,0.0,10/23/2012,AQR
9203416A,#808000,K-LR-OW4-07-A,25508.0,No,ATB3,321.77,0.0,0.0,1/11/2008,Golder
9203416A,#C1E1C1,K-LR-OW4-07-A,25510.0,No,ATC1,302.09,0.0,0.0,1/11/2008,Golder
9203416A,#FFFF8F,K-LR-OW4-07-A,25513.0,No,AFD1,281.84,0.0,0.0,1/11/2008,Golder
PK_9201706,#808000,PK_9201706,34382.0,No,ATB3,315.05,0.0,0.0,10/23/2012,AQR
PK_9201706,#988558,PK_9201706,34384.0,No,ATE1,292.08,0.0,0.0,10/23/2012,AQR
PK_9201706,#C1E1C1,PK_9201706,34383.0,No,ATC1,310.45,0.0,0.0,10/23/2012,AQR
6507173A,#808000,K-OW-91-A,13574.0,No,ATB3,313.64,0.0,0.0,1/11/2008,Golder
PK_6506654,#C1E1C1,PK_6506654,33527.0,No,ATC1,298.12,0.0,0.0,1/11/2008,Golder
PK_6506654,#FFFF8F,PK_6506654,33528.0,No,AFD1,281.64,0.0,0.0,1/11/2008,Golder
PK_6506654,#808000,PK_6506654,33526.0,No,ATB3,303.0,0.0,0.0,1/11/2008,Golder
PK_6503035,#988558,PK_6503035,32674.0,No,ATE1,292.51,0.0,0.0,10/23/2012,AQR
PK_6503035,#808000,PK_6503035,32672.0,No,ATB3,319.94,0.0,0.0,10/23/2012,AQR
PK_6503035,#C1E1C1,PK_6503035,32673.0,No,ATC1,312.32,0.0,0.0,10/23/2012,AQR
PK_9200603,#C1E1C1,PK_9200603,34071.0,No,ATC1,320.87,0.0,0.0,10/23/2012,AQR
PK_9200603,#988558,PK_9200603,34073.0,No,ATE1,307.16,0.0,0.0,10/23/2012,AQR
PK_9200603,#FFFF8F,PK_9200603,34072.0,No,AFD1,313.25,0.0,0.0,10/23/2012,AQR
PK_9200603,#808000,PK_9200603,34070.0,No,ATB3,329.73,0.0,0.0,10/23/2012,AQR
PK_9200603,#e5ccc9,PK_9200603,34069.0,No,ATB1,331.54,0.0,0.0,10/23/2012,AQR
PK_1000522,#808000,PK_1000522,31918.0,No,ATB3,330.08,0.0,0.0,10/23/2012,AQR
PK_1000522,#988558,PK_1000522,31920.0,No,ATE1,312.81,0.0,0.0,10/23/2012,AQR
PK_1000522,#C1E1C1,PK_1000522,31919.0,No,ATC1,320.74,0.0,0.0,10/23/2012,AQR
PK_1000522,#e5ccc9,PK_1000522,31917.0,No,ATB1,332.62,0.0,0.0,10/23/2012,AQR
9203415A,#808000,K-LR-OW3-07-A,-999.0,No,ATB3,308.41,0.0,0.0,1/11/2008,Golder
6500219,#C1E1C1,K41,5369.0,No,ATC1,286.96,0.0,0.0,1/11/2008,Golder
6500219,#FFFF8F,K41,5376.0,No,AFD1,280.87,0.0,0.0,1/11/2008,Golder
6500219,#808000,K41,5366.0,No,ATB3,309.83,0.0,0.0,1/11/2008,Golder
PK_6503237,#808000,PK_6503237,32718.0,No,ATB3,318.54,0.0,0.0,10/23/2012,AQR
PK_6503237,#FFFFCC,PK_6503237,32717.0,No,AFB1,324.03,0.0,0.0,10/23/2012,AQR
PK_6503237,#C1E1C1,PK_6503237,32719.0,No,ATC1,311.41,0.0,0.0,10/23/2012,AQR
PK_6503237,#988558,PK_6503237,32720.0,No,ATE1,292.65,0.0,0.0,10/23/2012,AQR
6500929,#CCCC00,K-BW-OW8-47,6804.0,No,AFB2,319.74,0.0,0.0,1/8/2009,Stantec
6500929,#808000,K-BW-OW8-47,6805.0,No,ATB3,311.51,0.0,0.0,1/8/2009,Stantec
PK_6502969,#808000,PK_6502969,32642.0,No,ATB3,316.31,0.0,0.0,10/23/2012,AQR
PK_6502969,#988558,PK_6502969,32644.0,No,ATE1,292.6,0.0,0.0,10/23/2012,AQR
PK_6502969,#C1E1C1,PK_6502969,32643.0,No,ATC1,310.24,0.0,0.0,10/23/2012,AQR
PK_6502969,#FFFFCC,PK_6502969,32641.0,No,AFB1,323.93,0.0,0.0,10/23/2012,AQR
PK_6502534,#808000,PK_6502534,32549.0,No,ATB3,330.02,0.0,0.0,10/23/2012,AQR
PK_6502534,#e5ccc9,PK_6502534,32548.0,No,ATB1,333.08,0.0,0.0,10/23/2012,AQR
PK_6502534,#C1E1C1,PK_6502534,32550.0,No,ATC1,320.75,0.0,0.0,10/23/2012,AQR
PK_6502534,#988558,PK_6502534,32551.0,No,ATE1,312.35,0.0,0.0,10/23/2012,AQR
PK_6505240,#808000,PK_6505240,33235.0,No,ATB3,299.59,0.0,0.0,1/11/2008,Golder
PK_6505240,#C1E1C1,PK_6505240,33236.0,No,ATC1,287.44,0.0,0.0,1/11/2008,Golder
PK_6505240,#FFFF8F,PK_6505240,33237.0,No,AFD1,279.55,0.0,0.0,1/11/2008,Golder
PK_6501853,#FFFF8F,PK_6501853,32471.0,No,AFD1,325.76,0.0,0.0,1/12/2009,Blackport
PK_6501853,#C1E1C1,PK_6501853,32470.0,No,ATC1,329.42,0.0,0.0,1/12/2009,Blackport
PK_6501853,#988558,PK_6501853,32472.0,No,ATE1,323.63,0.0,0.0,1/12/2009,Blackport
PK_6507315,#988558,PK_6507315,33662.0,No,ATE1,292.63,0.0,0.0,10/23/2012,AQR
PK_6507315,#FFFFCC,PK_6507315,33659.0,No,AFB1,321.32,0.0,0.0,10/23/2012,AQR
PK_6507315,#808000,PK_6507315,33660.0,No,ATB3,319.49,0.0,0.0,10/23/2012,AQR
PK_6507315,#C1E1C1,PK_6507315,33661.0,No,ATC1,306.39,0.0,0.0,10/23/2012,AQR
PK_6507315,#e5ccc9,PK_6507315,33658.0,No,ATB1,324.98,0.0,0.0,10/23/2012,AQR
PK_6507516,#988558,PK_6507516,33685.0,No,ATE1,291.54,0.0,0.0,10/23/2012,AQR
PK_6507516,#FFFF8F,PK_6507516,33684.0,No,AFD1,292.76,0.0,0.0,10/23/2012,AQR
PK_6507516,#e5ccc9,PK_6507516,33681.0,No,ATB1,324.15,0.0,0.0,10/23/2012,AQR
PK_6507516,#C1E1C1,PK_6507516,33683.0,No,ATC1,308.91,0.0,0.0,10/23/2012,AQR
PK_6507516,#808000,PK_6507516,33682.0,No,ATB3,321.1,0.0,0.0,10/23/2012,AQR
PK_9200795,#FFFF8F,PK_9200795,34194.0,No,AFD1,310.49,0.0,0.0,10/23/2012,AQR
PK_9200795,#C1E1C1,PK_9200795,34193.0,No,ATC1,315.67,0.0,0.0,10/23/2012,AQR
PK_9200795,#808000,PK_9200795,34192.0,No,ATB3,320.85,0.0,0.0,10/23/2012,AQR
PK_1001201,#808000,PK_1001201,32057.0,No,ATB3,327.04,0.0,0.0,10/23/2012,AQR
PK_1001201,#988558,PK_1001201,32059.0,No,ATE1,298.84,0.0,0.0,10/23/2012,AQR
PK_1001201,#C1E1C1,PK_1001201,32058.0,No,ATC1,312.71,0.0,0.0,10/23/2012,AQR
6501787A,#C1E1C1,K-LR-OW5-66-A,7636.0,No,ATC1,298.1,0.0,0.0,1/11/2008,Golder
6501787A,#FFFF8F,K-LR-OW5-66-A,7639.0,No,AFD1,283.77,0.0,0.0,1/11/2008,Golder
PK_6507211,#C1E1C1,PK_6507211,33628.0,No,ATC1,297.25,0.0,0.0,1/11/2008,Golder
PK_6507211,#808000,PK_6507211,33627.0,No,ATB3,303.95,0.0,0.0,1/11/2008,Golder
PK_1000527,#808000,PK_1000527,31928.0,No,ATB3,319.64,0.0,0.0,10/23/2012,AQR
PK_1000527,#988558,PK_1000527,31930.0,No,ATE1,292.88,0.0,0.0,10/23/2012,AQR
PK_1000527,#e5ccc9,PK_1000527,31927.0,No,ATB1,325.13,0.0,0.0,10/23/2012,AQR
PK_1000527,#C1E1C1,PK_1000527,31929.0,No,ATC1,309.77,0.0,0.0,10/23/2012,AQR
PK_6502981,#C1E1C1,PK_6502981,32654.0,No,ATC1,331.16,0.0,0.0,10/23/2012,AQR
PK_6502981,#988558,PK_6502981,32655.0,No,ATE1,309.52,0.0,0.0,10/23/2012,AQR
PK_6506260,#e5ccc9,PK_6506260,33439.0,No,ATB1,329.57,0.0,0.0,10/23/2012,AQR
PK_6506260,#808000,PK_6506260,33440.0,No,ATB3,328.05,0.0,0.0,10/23/2012,AQR
PK_6506260,#C1E1C1,PK_6506260,33441.0,No,ATC1,312.25,0.0,0.0,10/23/2012,AQR
PK_6506260,#988558,PK_6506260,33442.0,No,ATE1,298.85,0.0,0.0,10/23/2012,AQR
PK_9201158,#C1E1C1,PK_9201158,34296.0,No,ATC1,319.28,0.0,0.0,10/23/2012,AQR
PK_9201158,#e5ccc9,PK_9201158,34293.0,No,ATB1,332.52,0.0,0.0,10/23/2012,AQR
PK_9201158,#FFFF8F,PK_9201158,34297.0,No,AFD1,301.43,0.0,0.0,10/23/2012,AQR
PK_9201158,#FFFFCC,PK_9201158,34294.0,No,AFB1,331.0,0.0,0.0,10/23/2012,AQR
PK_9201158,#808000,PK_9201158,34295.0,No,ATB3,326.12,0.0,0.0,10/23/2012,AQR
PK_6502972,#988558,PK_6502972,32650.0,No,ATE1,308.66,0.0,0.0,10/23/2012,AQR
PK_6502972,#e5ccc9,PK_6502972,32649.0,No,ATB1,320.24,0.0,0.0,10/23/2012,AQR
6501790A,#C1E1C1,K-BW-OW9-66-A,7649.0,No,ATC1,296.27,0.0,0.0,1/11/2008,Golder
1000435A,#988558,K-PK-OW7-96-A,1858.0,No,ATE1,279.315,0.0,0.0,1/8/2009,Stantec
1000435A,#FFFF99,K-PK-OW7-96-A,-999.0,No,AFB3,308.905,0.0,0.0,1/8/2009,Stantec
1000435A,#C1E1C1,K-PK-OW7-96-A,1850.0,No,ATC1,299.735,0.0,0.0,1/8/2009,Stantec
1000435A,#FFFF8F,K-PK-OW7-96-A,1857.0,No,AFD1,279.925,0.0,0.0,1/8/2009,Stantec
1000435A,#808000,K-PK-OW7-96-A,1839.0,No,ATB3,316.495,0.0,0.0,1/8/2009,Stantec
1000435A,#CCCC00,K-PK-OW7-96-A,1837.0,No,AFB2,323.505,0.0,0.0,1/8/2009,Stantec
PK_6502970,#988558,PK_6502970,32648.0,No,ATE1,295.25,0.0,0.0,10/23/2012,AQR
PK_6502970,#C1E1C1,PK_6502970,32647.0,No,ATC1,312.16,0.0,0.0,10/23/2012,AQR
PK_6502970,#e5ccc9,PK_6502970,32645.0,No,ATB1,334.36,0.0,0.0,10/23/2012,AQR
PK_6502970,#808000,PK_6502970,32646.0,No,ATB3,326.74,0.0,0.0,10/23/2012,AQR
PK_6506867,#FFFFCC,PK_6506867,33569.0,No,AFB1,325.09,0.0,0.0,10/23/2012,AQR
PK_6506867,#e5ccc9,PK_6506867,33568.0,No,ATB1,328.75,0.0,0.0,10/23/2012,AQR
PK_6506867,#808000,PK_6506867,33570.0,No,ATB3,323.26,0.0,0.0,10/23/2012,AQR
PK_6506867,#FFFF99,PK_6506867,33571.0,No,AFB3,316.25,0.0,0.0,10/23/2012,AQR
PK_6506867,#FFFF8F,PK_6506867,33573.0,No,AFD1,304.98,0.0,0.0,10/23/2012,AQR
PK_6506867,#C1E1C1,PK_6506867,33572.0,No,ATC1,315.03,0.0,0.0,10/23/2012,AQR
PK_6505785,#C1E1C1,PK_6505785,33354.0,No,ATC1,302.37,0.0,0.0,1/11/2008,Golder
PK_6505785,#FFFF8F,PK_6505785,33355.0,No,AFD1,286.22,0.0,0.0,1/11/2008,Golder
PK_6500053,#C1E1C1,PK_6500053,32074.0,No,ATC1,297.77,0.0,0.0,1/11/2008,Golder
PK_6500053,#FFFF8F,PK_6500053,32075.0,No,AFD1,292.56,0.0,0.0,1/11/2008,Golder
PK_6500053,#808000,PK_6500053,32073.0,No,ATB3,303.29,0.0,0.0,1/11/2008,Golder
PK_9201047,#808000,PK_9201047,34268.0,No,ATB3,310.85,0.0,0.0,1/11/2008,Golder
PK_9201047,#C1E1C1,PK_9201047,34269.0,No,ATC1,305.0,0.0,0.0,1/11/2008,Golder
PK_6501436,#C1E1C1,PK_6501436,32311.0,No,ATC1,292.31,0.0,0.0,1/11/2008,Golder
PK_6501436,#808000,PK_6501436,32310.0,No,ATB3,298.14,0.0,0.0,1/11/2008,Golder
1000438A,#CCCC00,K-PY-OW10-96-A,1986.0,No,AFB2,315.45,0.0,0.0,1/8/2009,Stantec
1000438A,#808000,K-PY-OW10-96-A,1992.0,No,ATB3,297.47,0.0,0.0,1/8/2009,Stantec
1000438A,#FFFF8F,K-PY-OW10-96-A,1999.0,No,AFD1,272.48,0.0,0.0,1/8/2009,Stantec
1000438A,#C1E1C1,K-PY-OW10-96-A,1993.0,No,ATC1,295.64,0.0,0.0,1/8/2009,Stantec
PK_6504673,#C1E1C1,PK_6504673,33096.0,No,ATC1,334.34,0.0,0.0,10/23/2012,AQR
PK_6504673,#e5ccc9,PK_6504673,33093.0,No,ATB1,342.74,0.0,0.0,10/23/2012,AQR
PK_6504673,#FFFFCC,PK_6504673,33094.0,No,AFB1,339.99,0.0,0.0,10/23/2012,AQR
PK_6504673,#FFFF8F,PK_6504673,33097.0,No,AFD1,310.12,0.0,0.0,10/23/2012,AQR
PK_6504673,#808000,PK_6504673,33095.0,No,ATB3,338.77,0.0,0.0,10/23/2012,AQR
PK_9201996,#FFFFCC,PK_9201996,34427.0,No,AFB1,324.0,0.0,0.0,1/11/2008,Golder
PK_9201996,#c08081,PK_9201996,34428.0,No,ATB2,319.42,0.0,0.0,1/11/2008,Golder
PK_6503975,#988558,PK_6503975,32906.0,No,ATE1,299.23,0.0,0.0,10/23/2012,AQR
PK_6503975,#C1E1C1,PK_6503975,32904.0,No,ATC1,324.09,0.0,0.0,10/23/2012,AQR
PK_6503975,#FFFF8F,PK_6503975,32905.0,No,AFD1,307.02,0.0,0.0,10/23/2012,AQR
PK_6503975,#808000,PK_6503975,32903.0,No,ATB3,328.97,0.0,0.0,10/23/2012,AQR
PK_6501504,#C1E1C1,PK_6501504,32343.0,No,ATC1,306.68,0.0,0.0,1/11/2008,Golder
PK_6504005,#808000,PK_6504005,32910.0,No,ATB3,313.48,0.0,0.0,1/8/2009,Stantec
PK_6504005,#FFFF99,PK_6504005,32911.0,No,AFB3,298.85,0.0,0.0,1/8/2009,Stantec
PK_6504005,#FFFF8F,PK_6504005,32913.0,No,AFD1,292.15,0.0,0.0,1/8/2009,Stantec
PK_6504005,#CCCC00,PK_6504005,32909.0,No,AFB2,316.53,0.0,0.0,1/8/2009,Stantec
PK_6504005,#C1E1C1,PK_6504005,32912.0,No,ATC1,297.63,0.0,0.0,1/8/2009,Stantec
PK_6506431,#e5ccc9,PK_6506431,33459.0,No,ATB1,337.58,0.0,0.0,10/23/2012,AQR
PK_6506431,#C1E1C1,PK_6506431,33461.0,No,ATC1,324.24,0.0,0.0,10/23/2012,AQR
PK_6506431,#FFFF8F,PK_6506431,33462.0,No,AFD1,313.81,0.0,0.0,10/23/2012,AQR
PK_6506431,#808000,PK_6506431,33460.0,No,ATB3,332.4,0.0,0.0,10/23/2012,AQR
PK_6501259,#808000,PK_6501259,32240.0,No,ATB3,315.86,0.0,0.0,1/8/2009,Stantec
PK_6501259,#CCCC00,PK_6501259,32239.0,No,AFB2,321.96,0.0,0.0,1/8/2009,Stantec
PK_6501259,#FFFF99,PK_6501259,32241.0,No,AFB3,297.59,0.0,0.0,1/8/2009,Stantec
PK_6502740,#FFFFCC,PK_6502740,32595.0,No,AFB1,341.69,0.0,0.0,10/23/2012,AQR
PK_6502740,#C1E1C1,PK_6502740,32597.0,No,ATC1,334.68,0.0,0.0,10/23/2012,AQR
PK_6502740,#FFFF8F,PK_6502740,32598.0,No,AFD1,305.42,0.0,0.0,10/23/2012,AQR
PK_6502740,#808000,PK_6502740,32596.0,No,ATB3,338.03,0.0,0.0,10/23/2012,AQR
PK_6502740,#988558,PK_6502740,32599.0,No,ATE1,304.81,0.0,0.0,10/23/2012,AQR
PK_9200926,#e5ccc9,PK_9200926,34235.0,No,ATB1,345.42,0.0,0.0,10/23/2012,AQR
PK_9200926,#808000,PK_9200926,34236.0,No,ATB3,340.95,0.0,0.0,10/23/2012,AQR
PK_9200926,#C1E1C1,PK_9200926,34237.0,No,ATC1,334.14,0.0,0.0,10/23/2012,AQR
PK_9200926,#988558,PK_9200926,34238.0,No,ATE1,308.84,0.0,0.0,10/23/2012,AQR
PK_6502741,#808000,PK_6502741,32600.0,No,ATB3,338.51,0.0,0.0,10/23/2012,AQR
PK_6500056,#808000,PK_6500056,32079.0,No,ATB3,306.33,0.0,0.0,1/11/2008,Golder
PK_6500056,#FFFF8F,PK_6500056,32081.0,No,AFD1,286.85,0.0,0.0,1/11/2008,Golder
PK_6500056,#C1E1C1,PK_6500056,32080.0,No,ATC1,298.08,0.0,0.0,1/11/2008,Golder
PK_6501615,#C1E1C1,PK_6501615,32369.0,No,ATC1,299.6,0.0,0.0,1/11/2008,Golder
PK_9201225,#808000,PK_9201225,34321.0,No,ATB3,315.7,0.0,0.0,1/11/2008,Golder
PK_9201225,#C1E1C1,PK_9201225,34322.0,No,ATC1,291.69,0.0,0.0,1/11/2008,Golder
PK_1001211,#988558,PK_1001211,32064.0,No,ATE1,312.32,0.0,0.0,10/23/2012,AQR
PK_1001211,#C1E1C1,PK_1001211,32062.0,No,ATC1,334.26,0.0,0.0,10/23/2012,AQR
PK_1001211,#FFFF8F,PK_1001211,32063.0,No,AFD1,314.45,0.0,0.0,10/23/2012,AQR
PK_1001211,#808000,PK_1001211,32061.0,No,ATB3,340.36,0.0,0.0,10/23/2012,AQR
PK_1001211,#e5ccc9,PK_1001211,32060.0,No,ATB1,344.93,0.0,0.0,10/23/2012,AQR
PK_6503522,#FFFF99,PK_6503522,32795.0,No,AFB3,335.37,0.0,0.0,10/23/2012,AQR
PK_6503522,#e5ccc9,PK_6503522,32793.0,No,ATB1,344.51,0.0,0.0,10/23/2012,AQR
PK_6503522,#808000,PK_6503522,32794.0,No,ATB3,338.41,0.0,0.0,10/23/2012,AQR
PK_6503522,#C1E1C1,PK_6503522,32796.0,No,ATC1,330.79,0.0,0.0,10/23/2012,AQR
PK_6503522,#988558,PK_6503522,32798.0,No,ATE1,307.93,0.0,0.0,10/23/2012,AQR
PK_6503522,#FFFF8F,PK_6503522,32797.0,No,AFD1,313.42,0.0,0.0,10/23/2012,AQR
PK_6504538,#C1E1C1,PK_6504538,33062.0,No,ATC1,308.0,0.0,0.0,1/11/2008,Golder
PK_6504538,#FFFF8F,PK_6504538,33063.0,No,AFD1,282.55,0.0,0.0,1/11/2008,Golder
PK_6504538,#808000,PK_6504538,33061.0,No,ATB3,311.92,0.0,0.0,1/11/2008,Golder
PK_6502738,#808000,PK_6502738,32592.0,No,ATB3,340.57,0.0,0.0,10/23/2012,AQR
PK_6502738,#C1E1C1,PK_6502738,32593.0,No,ATC1,336.3,0.0,0.0,10/23/2012,AQR
PK_6502738,#e5ccc9,PK_6502738,32591.0,No,ATB1,344.53,0.0,0.0,10/23/2012,AQR
PK_6502738,#988558,PK_6502738,32594.0,No,ATE1,308.87,0.0,0.0,10/23/2012,AQR
PK_9200757,#e5ccc9,PK_9200757,34161.0,No,ATB1,347.96,0.0,0.0,10/23/2012,AQR
PK_9200757,#808000,PK_9200757,34162.0,No,ATB3,340.34,0.0,0.0,10/23/2012,AQR
PK_9200757,#C1E1C1,PK_9200757,34163.0,No,ATC1,324.31,0.0,0.0,10/23/2012,AQR
PK_9200757,#FFFF8F,PK_9200757,34164.0,No,AFD1,302.24,0.0,0.0,10/23/2012,AQR
PK_6501506,#C1E1C1,PK_6501506,32346.0,No,ATC1,310.0,0.0,0.0,1/11/2008,Golder
PK_6501506,#808000,PK_6501506,32345.0,No,ATB3,314.33,0.0,0.0,1/11/2008,Golder
PK_6501506,#FFFF8F,PK_6501506,32347.0,No,AFD1,286.27,0.0,0.0,1/11/2008,Golder
PK_6502553,#C1E1C1,PK_6502553,32555.0,No,ATC1,322.8,0.0,0.0,10/23/2012,AQR
PK_6502553,#808000,PK_6502553,32554.0,No,ATB3,336.29,0.0,0.0,10/23/2012,AQR
PK_6502553,#e5ccc9,PK_6502553,32553.0,No,ATB1,341.09,0.0,0.0,10/23/2012,AQR
PK_6502553,#FFFF8F,PK_6502553,32556.0,No,AFD1,309.39,0.0,0.0,10/23/2012,AQR
PK_6503068,#808000,PK_6503068,32683.0,No,ATB3,345.51,0.0,0.0,10/23/2012,AQR
PK_6503068,#FFFF8F,PK_6503068,32685.0,No,AFD1,313.81,0.0,0.0,10/23/2012,AQR
PK_6503068,#e5ccc9,PK_6503068,32682.0,No,ATB1,347.34,0.0,0.0,10/23/2012,AQR
PK_6503068,#C1E1C1,PK_6503068,32684.0,No,ATC1,333.42,0.0,0.0,10/23/2012,AQR
PK_6503068,#988558,PK_6503068,32686.0,No,ATE1,310.15,0.0,0.0,10/23/2012,AQR
PK_6507255,#FFFF8F,PK_6507255,33641.0,No,AFD1,308.46,0.0,0.0,10/23/2012,AQR
